employee_id,gender,years_of_experience,job_level,industry,company_size,negotiated_salary,employment_type,career_gap_months,num_promotions,primary_caregiver,relocated_for_job,works_overtime,education_level,city_tier,performance_rating,age,domain,monthly_salary_inr
EMP0700,Female,11.4,Senior,Healthcare,Startup (<50),0,Full-Time,12,3,0,0,1,Graduate,Tier 3,2,34,Engineering,88622
EMP0701,Female,11.6,Senior,Technology,Large (500-2000),0,Contract,3,2,1,0,0,MBA,Tier 1,4,34,Admin,100190
EMP0702,Female,7.6,Senior,Media,Large (500-2000),0,Full-Time,0,2,1,0,0,MBA,Tier 3,3,30,Sales,84710
EMP0703,Female,13.1,Senior,FMCG,MNC (2000+),0,Full-Time,12,3,0,0,1,MBA,Tier 1,4,34,Customer Support,81538
EMP0704,Male,17.8,Manager,FMCG,Startup (<50),1,Full-Time,0,5,0,0,1,High School,Tier 1,3,41,Finance,114731
EMP0705,Male,15.3,Manager,FMCG,Startup (<50),0,Full-Time,0,5,0,0,0,Graduate,Tier 3,2,40,Marketing,61183
EMP0706,Female,15.3,Manager,Technology,SME (50-500),0,Full-Time,3,4,0,0,0,Post-Graduate,Tier 2,4,39,Customer Support,142954
EMP0707,Male,14.0,Manager,Manufacturing,Large (500-2000),1,Full-Time,0,4,0,1,1,Post-Graduate,Tier 3,3,35,Customer Support,72106
EMP0708,Male,9.7,Senior,Finance & Banking,Startup (<50),1,Full-Time,0,2,0,1,1,Graduate,Tier 3,3,30,Sales,93999
EMP0709,Female,1.2,Junior,Finance & Banking,Startup (<50),1,Full-Time,12,1,1,1,0,Post-Graduate,Tier 1,4,22,Marketing,26018
EMP0710,Male,13.2,Manager,FMCG,Large (500-2000),1,Full-Time,6,3,0,0,0,Graduate,Tier 2,4,39,Engineering,165383
EMP0711,Male,3.0,Mid,Consulting,Large (500-2000),1,Full-Time,3,0,0,1,1,Post-Graduate,Tier 2,3,24,Operations,49401
EMP0712,Female,7.1,Mid,Consulting,Large (500-2000),1,Part-Time,0,1,0,0,1,Post-Graduate,Tier 3,3,30,Finance,79010
EMP0713,Female,6.5,Mid,Consulting,Startup (<50),1,Full-Time,6,0,1,0,1,Post-Graduate,Tier 1,4,31,Operations,48427
EMP0714,Male,13.7,Manager,FMCG,MNC (2000+),0,Full-Time,0,3,0,1,1,MBA,Tier 1,2,36,HR,89381
EMP0715,Male,13.1,Manager,Technology,MNC (2000+),0,Full-Time,0,3,0,0,1,PhD,Tier 3,5,35,Finance,218564
EMP0716,Female,9.6,Senior,Healthcare,Startup (<50),0,Full-Time,0,1,1,0,1,Post-Graduate,Tier 1,3,29,Operations,89111
EMP0717,Female,9.1,Senior,Retail,MNC (2000+),0,Full-Time,3,2,1,0,1,MBA,Tier 1,4,28,Marketing,85371
EMP0718,Female,8.7,Mid,Manufacturing,Startup (<50),1,Part-Time,24,1,1,1,1,Post-Graduate,Tier 2,4,36,Finance,64561
EMP0719,Male,12.6,Manager,Manufacturing,SME (50-500),0,Full-Time,0,4,0,0,0,Post-Graduate,Tier 1,3,36,Engineering,151317
EMP0720,Female,8.5,Senior,Manufacturing,MNC (2000+),1,Full-Time,0,1,1,1,1,Graduate,Tier 2,4,29,Customer Support,100867
EMP0721,Female,7.7,Senior,Healthcare,SME (50-500),0,Full-Time,0,1,1,1,0,Graduate,Tier 1,4,31,Engineering,140450
EMP0722,Male,17.9,Manager,Technology,MNC (2000+),0,Full-Time,0,5,0,0,0,Graduate,Tier 1,1,37,Sales,166256
EMP0723,Male,6.9,Senior,Technology,Startup (<50),1,Full-Time,0,3,0,0,1,Graduate,Tier 1,2,32,Sales,106325
EMP0724,Male,8.8,Senior,Finance & Banking,Large (500-2000),1,Contract,0,2,0,0,1,Post-Graduate,Tier 2,4,29,Data & Analytics,123365
EMP0725,Male,13.8,Manager,Education,Large (500-2000),1,Full-Time,0,5,0,1,0,MBA,Tier 3,2,37,Finance,83847
EMP0726,Female,4.2,Mid,Healthcare,MNC (2000+),1,Full-Time,12,1,1,0,0,MBA,Tier 2,2,29,Operations,63287
EMP0727,Female,9.6,Senior,Consulting,Large (500-2000),0,Full-Time,0,1,1,0,0,Graduate,Tier 2,5,29,Sales,100505
EMP0728,Male,16.2,Manager,Manufacturing,Large (500-2000),1,Full-Time,18,4,0,1,1,MBA,Tier 2,5,41,Engineering,129250
EMP0729,Female,0.8,Junior,Media,Startup (<50),0,Full-Time,0,0,0,0,1,MBA,Tier 1,4,22,Data & Analytics,31451
EMP0730,Male,16.7,Manager,Technology,Startup (<50),0,Full-Time,3,5,0,1,0,Graduate,Tier 1,1,43,Data & Analytics,149434
EMP0731,Female,4.3,Mid,Technology,MNC (2000+),1,Full-Time,18,1,0,0,0,Post-Graduate,Tier 1,3,28,HR,74455
EMP0732,Male,3.3,Mid,FMCG,SME (50-500),1,Part-Time,0,1,0,1,1,High School,Tier 2,4,26,Finance,39940
EMP0733,Male,1.8,Junior,Media,MNC (2000+),0,Full-Time,18,1,0,1,0,MBA,Tier 1,3,24,Engineering,32187
EMP0734,Male,16.5,Manager,Consulting,Startup (<50),1,Full-Time,0,4,0,1,0,Graduate,Tier 1,3,40,Marketing,127909
EMP0735,Male,11.4,Senior,Technology,MNC (2000+),1,Full-Time,3,3,0,0,1,High School,Tier 1,4,32,Engineering,196080
EMP0736,Female,11.4,Senior,Finance & Banking,SME (50-500),0,Full-Time,12,3,1,0,0,Post-Graduate,Tier 1,2,36,Admin,78834
EMP0737,Male,12.4,Senior,Education,SME (50-500),0,Full-Time,0,4,0,1,0,Post-Graduate,Tier 2,3,35,Data & Analytics,62950
EMP0738,Male,8.1,Senior,FMCG,SME (50-500),1,Full-Time,0,3,0,0,0,Graduate,Tier 1,3,29,Customer Support,50136
EMP0739,Female,7.6,Mid,Healthcare,Large (500-2000),0,Full-Time,0,0,0,1,1,MBA,Tier 3,2,28,Operations,51427
EMP0740,Female,6.5,Mid,Media,Startup (<50),0,Full-Time,18,2,1,0,0,MBA,Tier 3,4,30,Engineering,35291
EMP0741,Male,5.1,Mid,Healthcare,SME (50-500),1,Full-Time,0,0,0,0,0,Graduate,Tier 3,3,27,Finance,42906
EMP0742,Female,5.9,Mid,Education,Startup (<50),1,Contract,0,1,1,0,0,PhD,Tier 1,3,30,Operations,44799
EMP0743,Male,19.3,Director,Healthcare,Large (500-2000),1,Full-Time,0,5,0,1,1,MBA,Tier 2,2,43,Finance,200799
EMP0744,Female,12.6,Senior,Media,SME (50-500),0,Full-Time,18,3,1,1,0,Post-Graduate,Tier 1,3,36,Customer Support,56743
EMP0745,Female,8.1,Mid,Finance & Banking,SME (50-500),0,Full-Time,18,0,1,0,0,MBA,Tier 2,3,29,Customer Support,60076
EMP0746,Female,6.7,Mid,Healthcare,Large (500-2000),0,Full-Time,3,1,1,1,1,MBA,Tier 2,5,29,HR,41312
EMP0747,Male,13.7,Manager,Technology,Large (500-2000),1,Full-Time,0,4,0,1,1,Post-Graduate,Tier 2,4,34,Data & Analytics,191645
EMP0748,Female,10.7,Senior,Healthcare,Large (500-2000),0,Full-Time,24,2,0,0,1,Graduate,Tier 1,5,31,Operations,95368
EMP0749,Female,8.1,Senior,Retail,SME (50-500),1,Full-Time,24,2,1,0,0,MBA,Tier 1,2,31,Customer Support,53260
EMP0750,Male,14.8,Manager,Finance & Banking,MNC (2000+),0,Full-Time,0,5,0,0,0,Graduate,Tier 2,3,40,Data & Analytics,218899
EMP0751,Male,10.2,Senior,Retail,Large (500-2000),1,Full-Time,0,4,1,1,1,Post-Graduate,Tier 2,3,28,Data & Analytics,87475
EMP0752,Male,15.6,Manager,Finance & Banking,Large (500-2000),1,Full-Time,18,3,0,1,0,MBA,Tier 3,5,39,Operations,116704
EMP0753,Female,8.2,Senior,Finance & Banking,MNC (2000+),0,Full-Time,18,1,1,1,0,MBA,Tier 3,1,28,Customer Support,75325
EMP0754,Male,17.3,Manager,FMCG,MNC (2000+),0,Full-Time,0,5,0,0,0,PhD,Tier 3,4,39,Legal,121866
EMP0755,Female,8.5,Senior,Media,SME (50-500),0,Full-Time,0,1,1,0,1,Post-Graduate,Tier 1,2,33,Customer Support,59264
EMP0756,Male,10.4,Senior,Healthcare,MNC (2000+),1,Full-Time,0,3,0,1,0,Post-Graduate,Tier 2,5,31,Operations,70310
EMP0757,Male,5.0,Mid,FMCG,Large (500-2000),0,Full-Time,6,1,0,1,1,Graduate,Tier 1,4,30,Sales,47681
EMP0758,Female,12.1,Senior,Education,SME (50-500),0,Full-Time,6,3,0,0,1,MBA,Tier 3,3,37,HR,34507
EMP0759,Female,9.1,Senior,Technology,SME (50-500),0,Full-Time,18,2,0,0,0,MBA,Tier 2,3,34,HR,92298
EMP0760,Male,4.9,Mid,Education,Startup (<50),1,Full-Time,0,2,0,0,1,Graduate,Tier 3,3,29,Finance,30157
EMP0761,Female,5.5,Mid,Technology,SME (50-500),0,Full-Time,12,0,0,0,0,Graduate,Tier 3,5,29,Operations,72707
EMP0762,Male,6.6,Senior,Education,Large (500-2000),0,Full-Time,12,2,0,0,1,Graduate,Tier 2,2,31,Data & Analytics,53847
EMP0763,Male,23.7,Director,Retail,MNC (2000+),1,Full-Time,0,8,0,1,1,MBA,Tier 2,4,46,Legal,188700
EMP0764,Male,14.9,Manager,Manufacturing,SME (50-500),0,Full-Time,0,5,0,0,1,Graduate,Tier 3,3,40,Operations,98043
EMP0765,Male,11.4,Senior,Finance & Banking,Large (500-2000),1,Contract,0,3,0,1,1,Post-Graduate,Tier 1,4,35,Operations,109907
EMP0766,Male,15.7,Manager,Finance & Banking,SME (50-500),0,Full-Time,6,5,0,0,1,High School,Tier 2,5,41,Engineering,154209
EMP0767,Male,5.8,Mid,Finance & Banking,SME (50-500),1,Full-Time,0,2,0,1,0,MBA,Tier 2,5,34,Customer Support,52356
EMP0768,Female,9.6,Senior,Manufacturing,Startup (<50),0,Full-Time,6,3,0,0,0,Post-Graduate,Tier 3,4,33,Legal,68246
EMP0769,Female,7.2,Mid,NGO / Social Sector,SME (50-500),1,Full-Time,3,1,0,1,1,Post-Graduate,Tier 1,3,29,Engineering,57093
EMP0770,Male,8.7,Senior,Technology,Startup (<50),0,Full-Time,6,3,1,1,0,Graduate,Tier 2,3,33,Engineering,83152
EMP0771,Male,10.9,Senior,Finance & Banking,Large (500-2000),1,Full-Time,0,5,0,0,0,Post-Graduate,Tier 1,3,36,Operations,106181
EMP0772,Male,11.5,Senior,Education,Startup (<50),1,Contract,12,4,0,0,0,MBA,Tier 1,4,32,Sales,56633
EMP0773,Male,12.8,Manager,Technology,MNC (2000+),1,Full-Time,6,3,1,0,1,MBA,Tier 1,4,33,Sales,192697
EMP0774,Male,14.4,Manager,Media,MNC (2000+),1,Full-Time,0,4,0,1,1,Graduate,Tier 1,4,37,Operations,121584
EMP0775,Female,9.7,Senior,Media,Startup (<50),0,Full-Time,12,1,1,0,1,MBA,Tier 2,4,31,Sales,64836
EMP0776,Female,11.9,Senior,Healthcare,Large (500-2000),0,Full-Time,18,2,1,0,1,Post-Graduate,Tier 3,3,37,Sales,75136
EMP0777,Male,7.0,Senior,Consulting,SME (50-500),1,Full-Time,0,2,0,1,0,Post-Graduate,Tier 1,2,30,Engineering,100013
EMP0778,Male,14.8,Manager,Retail,SME (50-500),0,Full-Time,0,4,0,0,1,PhD,Tier 1,3,35,HR,88627
EMP0779,Male,6.2,Mid,Technology,Large (500-2000),0,Full-Time,0,2,0,1,0,MBA,Tier 1,2,30,Sales,67515
EMP0780,Male,7.6,Senior,Technology,SME (50-500),0,Full-Time,6,2,0,1,1,Post-Graduate,Tier 2,3,30,Finance,125109
EMP0781,Male,4.4,Mid,Technology,SME (50-500),1,Contract,18,1,0,0,1,Graduate,Tier 1,3,26,HR,54948
EMP0782,Female,7.1,Mid,Retail,SME (50-500),0,Full-Time,18,1,1,0,1,Graduate,Tier 1,4,30,Customer Support,46558
EMP0783,Male,3.2,Mid,Healthcare,Startup (<50),1,Full-Time,0,1,0,1,1,MBA,Tier 3,5,23,Engineering,55424
EMP0784,Male,14.8,Manager,FMCG,Large (500-2000),1,Full-Time,0,5,0,1,0,Post-Graduate,Tier 1,4,36,Finance,130659
EMP0785,Male,2.1,Mid,Technology,MNC (2000+),1,Contract,0,2,0,1,1,Graduate,Tier 2,3,22,Operations,70131
EMP0786,Male,7.9,Senior,Retail,MNC (2000+),1,Full-Time,0,2,0,1,1,High School,Tier 3,3,26,Engineering,67606
EMP0787,Male,13.6,Manager,Education,MNC (2000+),0,Full-Time,0,3,0,0,1,Post-Graduate,Tier 2,3,35,Sales,118263
EMP0788,Female,6.5,Mid,Media,MNC (2000+),0,Contract,0,2,1,0,0,MBA,Tier 1,4,27,HR,53650
EMP0789,Male,10.9,Senior,Technology,Startup (<50),1,Full-Time,0,4,0,1,1,MBA,Tier 3,2,32,Engineering,116960
EMP0790,Male,13.2,Manager,Media,SME (50-500),1,Full-Time,0,4,0,0,0,Graduate,Tier 2,5,39,Finance,134232
EMP0791,Male,0.5,Junior,Healthcare,Large (500-2000),0,Full-Time,0,0,1,0,0,MBA,Tier 1,2,22,Data & Analytics,31243
EMP0792,Female,7.5,Senior,Consulting,SME (50-500),0,Full-Time,6,2,0,0,0,Graduate,Tier 1,3,29,Operations,78176
EMP0793,Female,15.0,Manager,Healthcare,MNC (2000+),0,Full-Time,0,4,1,0,0,Post-Graduate,Tier 3,3,35,Legal,133154
EMP0794,Female,7.2,Mid,Manufacturing,Startup (<50),0,Full-Time,0,2,0,0,0,Graduate,Tier 3,3,31,Data & Analytics,45956
EMP0795,Female,3.6,Junior,Consulting,Large (500-2000),0,Part-Time,24,1,1,0,0,MBA,Tier 3,5,28,Marketing,26556
EMP0796,Male,17.9,Manager,Media,Large (500-2000),1,Contract,3,5,0,0,1,Graduate,Tier 1,4,39,Legal,107033
EMP0797,Male,2.8,Junior,Technology,Large (500-2000),1,Full-Time,0,1,0,1,1,Post-Graduate,Tier 1,3,26,Sales,48358
EMP0798,Female,6.0,Mid,Media,Startup (<50),1,Full-Time,3,1,1,1,0,MBA,Tier 1,1,29,Sales,45455
EMP0799,Female,17.5,Manager,NGO / Social Sector,Startup (<50),0,Full-Time,12,3,1,0,1,Post-Graduate,Tier 2,5,39,Finance,86608
EMP0800,Female,9.5,Senior,Retail,Startup (<50),1,Full-Time,24,2,1,0,0,Post-Graduate,Tier 2,5,30,Data & Analytics,75147
EMP0801,Female,0.5,Junior,Finance & Banking,SME (50-500),0,Full-Time,24,0,1,0,1,MBA,Tier 1,3,25,HR,24621
EMP0802,Male,6.8,Senior,Media,MNC (2000+),1,Full-Time,3,3,0,0,1,Post-Graduate,Tier 2,1,26,Operations,54580
EMP0803,Male,4.3,Mid,Technology,SME (50-500),0,Full-Time,0,1,0,1,0,MBA,Tier 1,4,27,Operations,63386
EMP0804,Female,7.9,Senior,Retail,SME (50-500),0,Full-Time,18,1,0,0,0,Post-Graduate,Tier 3,3,26,Finance,75202
EMP0805,Male,11.3,Senior,Media,SME (50-500),0,Full-Time,6,3,0,1,0,Graduate,Tier 3,2,33,Marketing,45083
EMP0806,Female,6.9,Senior,Retail,SME (50-500),1,Full-Time,6,3,1,0,1,MBA,Tier 2,3,31,Operations,62736
EMP0807,Male,6.6,Senior,Consulting,Large (500-2000),1,Full-Time,0,2,0,0,1,MBA,Tier 3,2,30,Engineering,86770
EMP0808,Male,13.1,Manager,Consulting,Large (500-2000),1,Full-Time,0,4,1,0,1,Graduate,Tier 2,2,33,Customer Support,122249
EMP0809,Female,8.2,Senior,Education,SME (50-500),1,Part-Time,0,1,0,1,1,High School,Tier 1,3,30,HR,61930
EMP0810,Female,9.5,Senior,Healthcare,SME (50-500),1,Contract,12,2,0,0,0,Graduate,Tier 2,2,30,Marketing,63392
EMP0811,Male,11.6,Senior,Media,Large (500-2000),1,Full-Time,3,3,0,0,1,Graduate,Tier 3,4,35,Sales,62526
EMP0812,Male,11.9,Senior,Technology,Large (500-2000),1,Full-Time,18,3,1,1,0,High School,Tier 3,5,36,Engineering,113569
EMP0813,Female,7.0,Mid,Technology,Startup (<50),0,Full-Time,18,1,0,0,0,Graduate,Tier 3,3,30,HR,41795
EMP0814,Female,6.8,Mid,NGO / Social Sector,Startup (<50),0,Full-Time,12,0,1,0,0,PhD,Tier 3,3,30,Legal,25300
EMP0815,Female,11.5,Senior,Education,Large (500-2000),1,Contract,6,3,1,0,0,MBA,Tier 1,4,36,Engineering,95799
EMP0816,Male,2.6,Mid,Finance & Banking,SME (50-500),0,Full-Time,0,1,1,1,0,PhD,Tier 1,3,31,HR,46076
EMP0817,Female,0.5,Junior,Finance & Banking,Large (500-2000),1,Full-Time,0,0,1,0,0,Post-Graduate,Tier 2,1,24,Sales,40903
EMP0818,Female,8.5,Senior,Technology,SME (50-500),0,Full-Time,24,2,1,0,0,Post-Graduate,Tier 1,5,32,Engineering,162050
EMP0819,Female,11.5,Senior,Media,Large (500-2000),0,Full-Time,0,2,1,0,1,PhD,Tier 1,4,34,Customer Support,54223
EMP0820,Female,9.1,Senior,Education,SME (50-500),1,Full-Time,0,2,0,0,1,MBA,Tier 2,4,33,Sales,92261
EMP0821,Male,7.5,Senior,Technology,SME (50-500),1,Full-Time,0,3,0,0,0,Graduate,Tier 1,4,30,Engineering,160882
EMP0822,Female,12.7,Senior,Healthcare,SME (50-500),0,Full-Time,0,3,1,0,1,MBA,Tier 2,2,35,Operations,57332
EMP0823,Female,4.3,Mid,Education,Startup (<50),1,Full-Time,0,2,1,1,0,High School,Tier 2,5,29,Customer Support,30845
EMP0824,Female,0.5,Junior,Education,SME (50-500),1,Contract,6,0,1,0,0,Post-Graduate,Tier 3,2,22,Customer Support,14000
EMP0825,Male,9.6,Senior,Manufacturing,MNC (2000+),1,Full-Time,0,3,0,0,1,Graduate,Tier 3,5,31,Sales,96758
EMP0826,Male,7.4,Senior,Consulting,Large (500-2000),1,Full-Time,3,2,0,1,1,Post-Graduate,Tier 1,1,29,Marketing,99680
EMP0827,Female,10.4,Senior,NGO / Social Sector,SME (50-500),0,Full-Time,6,2,0,0,0,Graduate,Tier 1,4,33,Engineering,63510
EMP0828,Female,9.2,Senior,Technology,SME (50-500),0,Full-Time,0,2,1,1,0,Post-Graduate,Tier 2,4,30,Legal,135014
EMP0829,Male,3.0,Junior,Technology,SME (50-500),1,Full-Time,0,1,0,1,0,Graduate,Tier 2,5,25,Admin,29486
EMP0830,Female,9.3,Senior,Manufacturing,Startup (<50),0,Full-Time,0,2,1,0,0,MBA,Tier 1,4,33,HR,56672
EMP0831,Female,5.3,Mid,Retail,SME (50-500),1,Full-Time,18,1,0,0,0,Post-Graduate,Tier 2,5,28,Marketing,50173
EMP0832,Female,7.8,Senior,Education,SME (50-500),1,Contract,6,2,0,1,0,PhD,Tier 2,2,31,HR,58900
EMP0833,Male,5.3,Mid,NGO / Social Sector,Large (500-2000),1,Full-Time,0,1,0,1,1,MBA,Tier 2,3,30,Data & Analytics,42592
EMP0834,Female,5.7,Mid,FMCG,SME (50-500),0,Part-Time,0,0,1,0,0,MBA,Tier 1,2,32,Sales,63236
EMP0835,Female,8.4,Senior,Education,SME (50-500),0,Full-Time,12,1,1,1,1,MBA,Tier 3,3,32,Operations,48196
EMP0836,Male,0.9,Junior,Manufacturing,SME (50-500),0,Contract,0,0,0,0,0,Graduate,Tier 1,3,23,Finance,29761
EMP0837,Male,14.4,Manager,Media,MNC (2000+),0,Full-Time,0,5,0,0,1,MBA,Tier 3,3,38,Engineering,91791
EMP0838,Male,12.4,Senior,Healthcare,Startup (<50),0,Full-Time,12,4,0,0,0,Post-Graduate,Tier 1,4,36,Operations,52716
EMP0839,Male,14.5,Manager,Retail,SME (50-500),1,Full-Time,0,4,0,0,0,Graduate,Tier 2,4,34,Admin,69941
EMP0840,Male,14.7,Manager,Technology,SME (50-500),0,Full-Time,3,4,0,1,0,Graduate,Tier 2,4,40,Sales,159062
EMP0841,Female,11.5,Senior,Retail,Large (500-2000),0,Full-Time,3,2,0,0,0,Graduate,Tier 1,4,33,HR,72131
EMP0842,Male,9.3,Senior,Healthcare,Startup (<50),1,Full-Time,0,2,0,1,1,Post-Graduate,Tier 2,1,32,Admin,39617
EMP0843,Female,7.1,Mid,NGO / Social Sector,SME (50-500),1,Part-Time,24,1,1,0,1,MBA,Tier 1,2,33,Sales,35322
EMP0844,Female,10.6,Senior,Technology,Startup (<50),0,Full-Time,24,2,1,0,0,MBA,Tier 1,4,33,Customer Support,76385
EMP0845,Female,6.3,Mid,Technology,MNC (2000+),0,Full-Time,0,1,1,1,0,MBA,Tier 2,4,27,Admin,54624
EMP0846,Male,5.0,Mid,Education,Large (500-2000),1,Full-Time,12,1,0,0,0,MBA,Tier 1,5,28,Admin,27745
EMP0847,Female,8.7,Senior,FMCG,MNC (2000+),1,Full-Time,12,2,1,0,0,Graduate,Tier 2,5,32,Customer Support,92018
EMP0848,Male,10.7,Senior,Education,SME (50-500),0,Full-Time,0,4,0,0,0,Graduate,Tier 2,3,32,Engineering,52875
EMP0849,Male,1.3,Junior,Consulting,Startup (<50),1,Full-Time,6,1,1,1,1,Post-Graduate,Tier 1,1,23,Legal,26030
EMP0850,Female,9.5,Senior,Technology,MNC (2000+),0,Full-Time,0,2,1,0,0,Graduate,Tier 3,2,32,Customer Support,83378
EMP0851,Male,8.7,Senior,Media,Startup (<50),1,Full-Time,6,2,0,0,0,Post-Graduate,Tier 2,3,32,Marketing,42039
EMP0852,Male,13.4,Manager,Finance & Banking,MNC (2000+),1,Full-Time,0,3,0,1,0,MBA,Tier 2,2,39,Sales,212320
EMP0853,Male,11.9,Senior,FMCG,MNC (2000+),1,Full-Time,0,3,0,0,1,PhD,Tier 1,4,31,Engineering,99137
EMP0854,Female,5.6,Mid,Media,Large (500-2000),1,Full-Time,6,0,1,1,1,Post-Graduate,Tier 1,4,26,Customer Support,49421
EMP0855,Male,12.1,Senior,Finance & Banking,SME (50-500),1,Full-Time,0,2,0,0,0,Post-Graduate,Tier 1,4,32,Legal,127137
EMP0856,Male,6.1,Mid,Healthcare,SME (50-500),1,Contract,3,2,0,1,1,Post-Graduate,Tier 1,3,31,Operations,51477
EMP0857,Female,5.6,Mid,FMCG,Large (500-2000),1,Contract,3,1,0,0,0,Post-Graduate,Tier 2,4,27,Finance,52521
EMP0858,Female,5.7,Mid,Retail,Large (500-2000),0,Full-Time,12,1,0,0,1,High School,Tier 1,1,29,Customer Support,35139
EMP0859,Female,10.7,Senior,Education,Startup (<50),0,Part-Time,12,1,1,1,0,Graduate,Tier 2,4,35,Legal,51737
EMP0860,Male,11.7,Senior,FMCG,SME (50-500),1,Full-Time,0,4,0,0,0,MBA,Tier 2,4,34,Finance,67884
EMP0861,Male,12.5,Manager,Education,Large (500-2000),1,Contract,3,3,0,0,1,Graduate,Tier 1,3,36,Legal,108181
EMP0862,Female,1.0,Junior,Education,Startup (<50),0,Full-Time,0,0,0,1,0,MBA,Tier 1,4,25,Sales,20849
EMP0863,Male,5.2,Mid,Healthcare,Large (500-2000),1,Full-Time,18,2,0,0,1,MBA,Tier 1,4,28,Data & Analytics,61617
EMP0864,Female,0.5,Junior,Finance & Banking,Startup (<50),0,Contract,0,0,0,1,0,MBA,Tier 1,2,22,Operations,29152
EMP0865,Female,16.7,Manager,Consulting,SME (50-500),0,Full-Time,3,4,0,0,1,PhD,Tier 3,3,34,Customer Support,98040
EMP0866,Female,11.7,Senior,Manufacturing,SME (50-500),0,Full-Time,6,2,1,0,0,Post-Graduate,Tier 1,4,38,Operations,79624
EMP0867,Male,6.3,Senior,Healthcare,Large (500-2000),1,Full-Time,0,1,0,0,1,High School,Tier 1,4,29,Finance,115243
EMP0868,Male,13.1,Manager,Manufacturing,Large (500-2000),0,Full-Time,0,3,0,0,0,MBA,Tier 3,1,38,Data & Analytics,106145
EMP0869,Female,10.9,Senior,Finance & Banking,SME (50-500),1,Full-Time,18,3,0,0,1,Post-Graduate,Tier 1,4,33,Data & Analytics,150523
EMP0870,Female,11.7,Senior,Finance & Banking,Startup (<50),0,Full-Time,24,2,0,0,1,MBA,Tier 2,2,32,Admin,68601
EMP0871,Female,9.1,Senior,Retail,SME (50-500),0,Part-Time,0,1,1,0,1,Graduate,Tier 2,5,30,Legal,86639
EMP0872,Male,6.2,Mid,Manufacturing,Large (500-2000),0,Full-Time,0,1,0,1,1,Graduate,Tier 2,3,28,Sales,39446
EMP0873,Male,6.9,Mid,FMCG,MNC (2000+),0,Full-Time,0,3,0,1,1,Graduate,Tier 2,4,28,Engineering,56357
EMP0874,Female,5.0,Mid,Technology,Startup (<50),0,Full-Time,18,1,1,0,0,Post-Graduate,Tier 1,4,26,Marketing,68640
EMP0875,Male,11.2,Senior,Manufacturing,MNC (2000+),1,Full-Time,0,4,0,0,1,Graduate,Tier 3,5,34,Engineering,124598
EMP0876,Female,10.0,Senior,Manufacturing,Large (500-2000),0,Full-Time,24,1,1,0,0,Graduate,Tier 2,4,32,Finance,96279
EMP0877,Female,13.3,Senior,NGO / Social Sector,Large (500-2000),0,Full-Time,3,3,1,1,1,MBA,Tier 3,2,34,Operations,48580
EMP0878,Female,5.3,Mid,Finance & Banking,SME (50-500),0,Full-Time,0,1,1,0,0,Post-Graduate,Tier 3,2,27,Sales,58900
EMP0879,Male,10.7,Senior,FMCG,Startup (<50),1,Full-Time,18,4,0,1,0,Graduate,Tier 1,4,35,Sales,60225
EMP0880,Female,6.1,Mid,Retail,Startup (<50),1,Full-Time,6,2,0,0,0,MBA,Tier 1,4,24,HR,36248
EMP0881,Female,12.7,Senior,NGO / Social Sector,Large (500-2000),1,Full-Time,18,2,0,0,0,Post-Graduate,Tier 2,4,35,Finance,61923
EMP0882,Female,2.3,Junior,NGO / Social Sector,Large (500-2000),0,Contract,3,1,1,0,0,Post-Graduate,Tier 1,4,22,Engineering,25842
EMP0883,Male,14.9,Manager,Retail,MNC (2000+),0,Full-Time,3,4,0,1,1,MBA,Tier 1,4,36,Sales,151024
EMP0884,Male,14.5,Manager,Manufacturing,Large (500-2000),1,Full-Time,12,4,0,1,0,MBA,Tier 2,5,35,Admin,86279
EMP0885,Male,4.6,Mid,FMCG,Startup (<50),0,Full-Time,0,2,0,1,1,Post-Graduate,Tier 1,2,30,Operations,37194
EMP0886,Male,10.2,Senior,Finance & Banking,MNC (2000+),1,Full-Time,0,2,1,0,0,Graduate,Tier 1,3,35,Customer Support,91365
EMP0887,Female,3.5,Mid,Finance & Banking,MNC (2000+),0,Part-Time,0,1,0,0,0,MBA,Tier 1,3,25,Operations,87655
EMP0888,Male,13.3,Manager,Technology,MNC (2000+),1,Full-Time,18,3,0,0,1,MBA,Tier 1,3,36,Operations,189466
EMP0889,Male,7.9,Senior,Technology,SME (50-500),1,Full-Time,6,3,0,1,0,PhD,Tier 1,3,29,Engineering,144417
EMP0890,Male,13.2,Manager,Technology,MNC (2000+),1,Part-Time,12,4,1,1,0,Post-Graduate,Tier 3,2,33,Engineering,146935
EMP0891,Female,6.7,Mid,Technology,Startup (<50),0,Full-Time,3,1,0,0,0,Graduate,Tier 2,4,29,Marketing,60213
EMP0892,Male,13.3,Manager,Finance & Banking,Large (500-2000),1,Full-Time,0,4,0,1,0,PhD,Tier 1,2,32,Operations,163409
EMP0893,Female,0.9,Junior,FMCG,Startup (<50),0,Full-Time,0,0,0,0,0,Graduate,Tier 1,4,22,HR,15738
EMP0894,Male,10.7,Senior,Retail,SME (50-500),1,Part-Time,3,3,1,0,1,Post-Graduate,Tier 1,5,38,Admin,50916
EMP0895,Female,7.9,Senior,Education,Large (500-2000),0,Full-Time,0,2,1,0,0,Graduate,Tier 3,3,35,Customer Support,49490
EMP0896,Female,3.9,Junior,Retail,MNC (2000+),1,Full-Time,6,1,0,1,1,MBA,Tier 1,5,22,Customer Support,27760
